,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
7117,False,19:34 27/09/2018,4.0,113,2.0,COMPARADA CON POROTA YO ME SIENTO UNA MUJER HONESTA ... (MILAGROS SALA),https://www.lanacion.com.ar/2176203-se-entrego-comodoro-py-roberto-sosa-otro,BRUCE54,Hernán Cappiello,Política,"Los cuadernos de las coimas: se entregó en Comodoro Py Ricardo Barreiro, el jardinero de los Kirchner",,,71,60
7122,False,19:32 27/09/2018,4.0,113,0.0,"POROTA SE REFUGIA EN EL CORRECCIONAL ""PATRIA""",https://www.lanacion.com.ar/2176203-se-entrego-comodoro-py-roberto-sosa-otro,BRUCE54,Hernán Cappiello,Política,"Los cuadernos de las coimas: se entregó en Comodoro Py Ricardo Barreiro, el jardinero de los Kirchner",,,45,39
7137,False,19:22 27/09/2018,4.0,113,0.0,"POROTA DEVOLVÉ LOS FLOREROS DE LA ROSADA, TENEMOS QUE RECUPERAR LOS VASOS PARA EL ALMUERZO",https://www.lanacion.com.ar/2176203-se-entrego-comodoro-py-roberto-sosa-otro,BRUCE54,Hernán Cappiello,Política,"Los cuadernos de las coimas: se entregó en Comodoro Py Ricardo Barreiro, el jardinero de los Kirchner",,,90,76
8108,False,19:22 28/09/2018,1.0,128,1.0,"Bien, la gente va a tener menos dinero, no se van a imprimir billetes, se despide gente, el dólar va a bajar junto con la inflación, punto para cambiemos. Un globerto mamerto.",https://www.lanacion.com.ar/2176530-desde-lunes-tarifa-gas-aumenta-30-35,hconstantino,Sofía Diamante,Economía,El gas aumenta hasta 35% desde el lunes,,,175,144
8113,False,17:29 28/09/2018,,128,1.0,"Este gobierno ya es cualquier cosa, indefendible, espantoso, un horror !!! Hasta la porota era mejor !!!",https://www.lanacion.com.ar/2176530-desde-lunes-tarifa-gas-aumenta-30-35,hafler,Sofía Diamante,Economía,El gas aumenta hasta 35% desde el lunes,,,104,88
8191,True,19:47 28/09/2018,,139,0.0,"No me digas , entonces mejor te vas a venezuela y asi no extrañas a la porota. TROLL",https://www.lanacion.com.ar/2176584-radios-crisis-cierra-fm-espn,mercedes02,Pablo Montagna,Espectáculos,Radios en crisis: cierra la FM de ESPN,,,84,67
8587,True,23:40 28/09/2018,1.0,140,1.0,"pense que a vos te mató gendarmeria...bienvenido....un consejito globerto...globerto, un consejo, sacá los verdes del banco, al colchon, o afuera del pais como hace todo el gabinete del gobierno, no sea que la nueva ministra de economía Christine Lagarde te meta un corralito o un cepo, cuidado globo!!!",https://www.lanacion.com.ar/2176737-en-cumbre-partidaria-cambiemos-hizo-autocritica-empezo,daniel_motta,Mariano Obarrio,Política,"Con una tibia autocrítica, Cambiemos buscó motivarse con vistas a 2019",,,303,256
8854,False,15:58 29/09/2018,9.0,141,0.0,CUANTOS ARREPENTIDOS TIENE QUE HABER PARA QUE LA POROTA VAYA EN KANA?,https://www.lanacion.com.ar/2176659-gutierrez-relato-como-fue-movimiento-bolsos-complico,MARIOPEREZ2706,Iván Ruiz,Política,Un exsecretario de Cristina relató cómo se movían los bolsos con plata y la complicó más,,,69,58
8883,True,14:14 29/09/2018,,141,0.0,"jamás voy a creer que la Porota haya tocado un dolar en forma indebida!!!mentiras ella está por tomar los hábitos y ya va a ser designada como Sor María Cristina tal cual las monjas de la Novicia Rebelde""",https://www.lanacion.com.ar/2176659-gutierrez-relato-como-fue-movimiento-bolsos-complico,jnunezmendoza,Iván Ruiz,Política,Un exsecretario de Cristina relató cómo se movían los bolsos con plata y la complicó más,,,204,167
8909,False,12:48 29/09/2018,8.0,141,3.0,"Porota que sentis cuando ves esposados a todos y todas los que te rodearon? no sos capaz ni en irlos  a visitar a nuestras hermosas carceles? imagino que con la cantidad de amigas que tenes a vos si te iran a visitar, no? fueron insaciables e inmundos , le robaron y usaron a los mas pobres que se pudran en la carcel y la justicia les saque hasta el ultimo centavo de dolar, porque nunca chorearon pesos",https://www.lanacion.com.ar/2176659-gutierrez-relato-como-fue-movimiento-bolsos-complico,alapipeta4,Iván Ruiz,Política,Un exsecretario de Cristina relató cómo se movían los bolsos con plata y la complicó más,,,404,327
8910,True,13:15 29/09/2018,9.0,141,1.0,@alapipeta4 Porota  NO  TIENE   UNA   SOLA    AMIGA.,https://www.lanacion.com.ar/2176659-gutierrez-relato-como-fue-movimiento-bolsos-complico,spcristal,Iván Ruiz,Política,Un exsecretario de Cristina relató cómo se movían los bolsos con plata y la complicó más,,,52,37
8924,True,12:43 29/09/2018,6.0,141,0.0,"@jorgerai Esato, la Porota no navia nada, no savia",https://www.lanacion.com.ar/2176659-gutierrez-relato-como-fue-movimiento-bolsos-complico,artroelsen,Iván Ruiz,Política,Un exsecretario de Cristina relató cómo se movían los bolsos con plata y la complicó más,,,50,42
8957,False,11:54 29/09/2018,4.0,142,5.0," Esta vez, el acting preparado te salió muy mal, gato. Dejaste mal parada a esa pareja, obligada a fingir sorpresa, cuando todo estaba armado. El país esperaba tu prometido discurso para explicar el acuerdo con el FMI y nuestra conversión en colonia, y te fuiste a Escobar a realizar ese vergonzoso episodio. ¡No tenes cara, gato!!
En vez de agredir con expresiones sacadas de Mi Lucha, de Hitler, deberás haberle pedido perdón a esa pareja y luego a toda la ciudadania, porque armaste la filmación, la subiste a tu página, y nada fue espontaneo. La pareja también tiene parte de culpa por prestarse a esa farsa. Pero son víctimas de tus actitudes de demagogo. Un asco. El país se cae en pedazos y este en lugar de gobernar arma su acting semanal.",https://www.lanacion.com.ar/2176637-mauricio-macri-critico-agresiones-recibio-pareja-visito,alberto_giusti,,Política,Mauricio Macri criticó las agresiones que recibió una pareja a la que visitó en Machwitz,,,750,619
9392,True,18:04 28/09/2018,1.0,142,0.0,"No te calientes, todo eso, ya lo inauguro la reina Porota",https://www.lanacion.com.ar/2176637-mauricio-macri-critico-agresiones-recibio-pareja-visito,vdferr,,Política,Mauricio Macri criticó las agresiones que recibió una pareja a la que visitó en Machwitz,,,57,47
9393,True,18:06 28/09/2018,4.0,142,0.0,Porota inauguraba Canillas de plástico con la presencia de abuelos encontrados. Una pionera.,https://www.lanacion.com.ar/2176637-mauricio-macri-critico-agresiones-recibio-pareja-visito,PhamtomF4,,Política,Mauricio Macri criticó las agresiones que recibió una pareja a la que visitó en Machwitz,,,92,80
9429,True,17:43 28/09/2018,,142,0.0,@Miyake79 si el gato sigue asi me da miedo quien pueda llegar a venir...,https://www.lanacion.com.ar/2176637-mauricio-macri-critico-agresiones-recibio-pareja-visito,elbarbijorojo,,Política,Mauricio Macri criticó las agresiones que recibió una pareja a la que visitó en Machwitz,,,72,59
9474,True,22:47 28/09/2018,9.0,144,0.0,"@ieroslav  A estos zurditos no les faltan las zapas Converse, los buzos GAP, las mochilas JanSport y como corolario una Chevrolet S10 2018 en los que subían los colchones y su mugre... Contra el imperialismo pero con marcas norteamericanas!!! Eso si es tener convicciones... JAJAJA ",https://www.lanacion.com.ar/2176608-levantada-toma-universidad-nacional-cordoba-podrian-imputar,MMMdijolamuda,Gabriela Origlia ,Política,"Levantada la toma de la Universidad Nacional de Córdoba, podrían imputar por usurpación",,,282,236
9912,False,18:10 29/09/2018,,156,2.0,"Pobres cimarrones, Porota se choreo un PBI y ellos ahora pagan Ja!Ja!Ja! ",https://www.lanacion.com.ar/2176898-nicolas-dujovne-no-tengo-miedo-no-se,nesfer24,,Economía,"Nicolás Dujovne: ""No tengo miedo de que no se pueda controlar el dólar""",,,73,61
9997,False,17:56 29/09/2018,1.0,156,0.0,PJ 1945/2015 Q.E.P.D. (Funeraria Porota) ,https://www.lanacion.com.ar/2176898-nicolas-dujovne-no-tengo-miedo-no-se,nesfer24,,Economía,"Nicolás Dujovne: ""No tengo miedo de que no se pueda controlar el dólar""",,,41,36
10234,False,17:20 29/09/2018,,156,0.0,"ME IMAGINO POROTA REUNIDA CON LAGARDE O CON TRUMP

JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA

OSSSSOOOOOOOOOOOO",https://www.lanacion.com.ar/2176898-nicolas-dujovne-no-tengo-miedo-no-se,gguasoncito1,,Economía,"Nicolás Dujovne: ""No tengo miedo de que no se pueda controlar el dólar""",,,116,108
10696,True,11:48 29/09/2018,2.0,165,0.0,"@tuvi7868 @FORISTO Videla fue preso, no tuvo fueros ni fue candidato de presidente como hoy vos pretendés para la porota.!!!",https://www.lanacion.com.ar/2176889-la-prohibicion-entrevista-lula-genera-nueva-polemica,FORISTO,Alberto Armendáriz,El Mundo,La prohibición de una entrevista a Lula genera una nueva polémica en la campaña electoral brasileña,,,124,105
10746,True,19:30 29/09/2018,4.0,168,0.0,"@FUKITOR el  kernerista que recibió el premio no dejó de trabajar nunca y se queja de lleno. No te olvides que vos también tenés como referente a Madera Echarri, la mersa de la mujer, la llorona de Andreíta del Boca y el envenenado midachi, Dady Perón Brieva, mamma mía, qué elementos!!!",https://www.lanacion.com.ar/2176916-festival-san-sebastian-2018-gran-presencia-argentina,mmatran,,Espectáculos,Festival de San Sebastián 2018: la película argentina Rojo se llevó tres galardones,,,287,236
10782,False,19:34 29/09/2018,1.0,173,0.0,"La porota tiene su propio partido, además, mandó a todos los peronistas a suturarse el trasero!!! Hablás así porque todavía estás constipado!!!",https://www.lanacion.com.ar/2176904-hector-daer-cumbre-del-pj-no-k,jazmin1947,,Política,"Héctor Daer, sobre la cumbre de Urtubey y Massa: ""No me entusiasma""",,,143,122
10793,False,15:27 29/09/2018,9.0,173,0.0,Listo Daher.Promove la unidad del peronismo con Porota.Los de Cambiemos.vamos a agradecer eternamente tus servicios.,https://www.lanacion.com.ar/2176904-hector-daer-cumbre-del-pj-no-k,rarregui4,,Política,"Héctor Daer, sobre la cumbre de Urtubey y Massa: ""No me entusiasma""",,,116,102
11333,True,23:32 29/09/2018,7.0,178,0.0,"@fedeacade La Porota va a terminar como el turco, hundidos en los fueros y sin nadie que los haya votado ...",https://www.lanacion.com.ar/2176929-fito-paez-hablo-kirchnerismo-nueva-york-nunca,gallina_full,,Sociedad,"Fito Páez habló sobre el kirchnerismo en Nueva York: ""Nunca pertenecí a ese movimiento""",,,108,88
11377,False,23:17 29/09/2018,5.0,178,0.0,Ahora todos van al Instituto Patrea con un crucifico para incinerar a Porota como un vampiro,https://www.lanacion.com.ar/2176929-fito-paez-hablo-kirchnerismo-nueva-york-nunca,nesfer24,,Sociedad,"Fito Páez habló sobre el kirchnerismo en Nueva York: ""Nunca pertenecí a ese movimiento""",,,92,77
11658,False,21:16 29/09/2018,11.0,178,2.0,"Tengo miedo de las próximas declaraciones de Andrea del Boca, dirá ahora que nunca conocio a la Porota. Jajajajajajajajaj",https://www.lanacion.com.ar/2176929-fito-paez-hablo-kirchnerismo-nueva-york-nunca,Kavenaghi,,Sociedad,"Fito Páez habló sobre el kirchnerismo en Nueva York: ""Nunca pertenecí a ese movimiento""",,,121,103
11660,True,21:25 29/09/2018,2.0,178,0.0,@Kavenaghi Y la Porota la quemará y se quemará diciendo que desde siempre veía todos sus infames culebrones cuando era joven.,https://www.lanacion.com.ar/2176929-fito-paez-hablo-kirchnerismo-nueva-york-nunca,fumenoire,,Sociedad,"Fito Páez habló sobre el kirchnerismo en Nueva York: ""Nunca pertenecí a ese movimiento""",,,125,105
11686,False,21:10 29/09/2018,6.0,178,2.0,"Según cuenta maduro, salió a caminar las calles de ""niúyior"" cuando fué a la oea y lo abrazaron montones de lationamericanos por la calle. Por ahí uno era éste kernerista arrepentido con la banderita venezolana.",https://www.lanacion.com.ar/2176929-fito-paez-hablo-kirchnerismo-nueva-york-nunca,cselee,,Sociedad,"Fito Páez habló sobre el kirchnerismo en Nueva York: ""Nunca pertenecí a ese movimiento""",,,211,177
12629,True,02:23 01/10/2018,,201,0.0,@Visionthing Orquestado y musicalizado / le falto invitar al Gato para que se cante algo,https://www.lanacion.com.ar/2177171-docentes-hicieron-fiesta-escuela-moreno-cerrada-explosion,ro_andre,,Política,Docentes hicieron una fiesta en una escuela de Moreno cerrada desde la explosión,,,88,74
12651,False,00:34 01/10/2018,1.0,201,1.0,Porque no lo invitaron al Gato Que se baila todo? y además canta / Este Baradel es un amargo,https://www.lanacion.com.ar/2177171-docentes-hicieron-fiesta-escuela-moreno-cerrada-explosion,ro_andre,,Política,Docentes hicieron una fiesta en una escuela de Moreno cerrada desde la explosión,,,92,74
12658,True,00:36 01/10/2018,,201,0.0,@larguirucho_pepe El gordo es un amargo / No es como el gato que se baila todo,https://www.lanacion.com.ar/2177171-docentes-hicieron-fiesta-escuela-moreno-cerrada-explosion,ro_andre,,Política,Docentes hicieron una fiesta en una escuela de Moreno cerrada desde la explosión,,,78,63
12716,False,22:44 30/09/2018,5.0,201,0.0,Peronia,https://www.lanacion.com.ar/2177171-docentes-hicieron-fiesta-escuela-moreno-cerrada-explosion,gfernando2,,Política,Docentes hicieron una fiesta en una escuela de Moreno cerrada desde la explosión,,,7,7
12717,False,22:44 30/09/2018,5.0,201,0.0,Peronia,https://www.lanacion.com.ar/2177171-docentes-hicieron-fiesta-escuela-moreno-cerrada-explosion,gfernando2,,Política,Docentes hicieron una fiesta en una escuela de Moreno cerrada desde la explosión,,,7,7
13158,True,02:13 30/09/2018,,204,0.0,@gebor2012 típico globerto,https://www.lanacion.com.ar/2177044-rogelio-frigerio-tenemos-recuperar-confianza-perdimos-clase,lalialejandra2,,Política,"Rogelio Frigerio: ""Tenemos que recuperar la confianza que perdimos de la clase media""",,,26,24
13624,True,19:35 30/09/2018,,206,0.0,@jorgitok Y Massita los hubiera potenciado....... y cualquier fish de peronia los hubiera hecho igual.,https://www.lanacion.com.ar/2177138-a-partir-manana-buenos-aires-estara-sitiada,warunlimited,Fernando J. de Aróstegui,Sociedad,"Circular, una odisea en Buenos Aires por los cortes para los juegos olímpicos",,,102,88
14017,True,21:52 30/09/2018,4.0,209,1.0,Así es. Las calles de peronia son como Kosovo en tiempos de guerra,https://www.lanacion.com.ar/2177120-peaje-muerte-discusion-tiro-arma-pelea-autopista,brela07,,Sociedad,"Un prefecto discutió con otro automovilista, se bajó del vehículo con un arma y lo mató en la Illia",,,66,54
14547,False,08:23 02/10/2018,,218,1.0,"¿Dónde está la nueva política cambiaria? Ahora el que vende es el Banco Nación. Además, cambiaron las LEBACs en pesos a altísimas tasas por LELIQs en dólares a altísimas tasas. ¿Cuál es la nueva política? Sigue siendo patear bonos para adelanta a mayores tasas y seguir liquidando reservas. Es como el dibujito animado ese en el que para ahuyentar a un ratón de un hotel traen un gato, para ahuyentar al gato traen un perro, para ahuyentar al perro traen a un león, y para ahuyentar al león traen a un elefante. Al final, el elefante termina destruyendo el hotel. Esa es una excelente analogía para las LEBACs, LELIQs, NOBAC, etc...",https://www.lanacion.com.ar/2177422-tasa-del-67-leliq-banco-central-coloco,ffroloff,,Economía,El Banco Central comenzó a aspirar pesos: captó $71.060 millones a una tasa de 67%,,,632,522
14569,False,21:44 01/10/2018,5.0,218,0.0,"Esta argentina es para machos, nada de 1,25% o 0,25% o 2%, acá manejamos 2 cifras, a lo macho, y si le haces mas mimos al gato pasamos a 3.",https://www.lanacion.com.ar/2177422-tasa-del-67-leliq-banco-central-coloco,elcoso,,Economía,El Banco Central comenzó a aspirar pesos: captó $71.060 millones a una tasa de 67%,,,139,110
14663,False,20:33 01/10/2018,6.0,218,1.0,"Linda estanflación generaron estos bochos del Newman, globerto.",https://www.lanacion.com.ar/2177422-tasa-del-67-leliq-banco-central-coloco,AlanBiqqeNotDead,,Economía,El Banco Central comenzó a aspirar pesos: captó $71.060 millones a una tasa de 67%,,,63,56
15130,False,18:09 01/10/2018,,218,2.0,Y pensar que con el PBI choreado por Porota y sus forajidos no estàbamos en esta situaciòn ,https://www.lanacion.com.ar/2177422-tasa-del-67-leliq-banco-central-coloco,nesfer24,,Economía,El Banco Central comenzó a aspirar pesos: captó $71.060 millones a una tasa de 67%,,,91,74
15148,False,18:04 01/10/2018,,218,0.0,"Che cuca, pedile a Porota que devuelva el choreo, 15 mil dolares son tuyos ",https://www.lanacion.com.ar/2177422-tasa-del-67-leliq-banco-central-coloco,nesfer24,,Economía,El Banco Central comenzó a aspirar pesos: captó $71.060 millones a una tasa de 67%,,,75,61
16945,False,22:15 01/10/2018,1.0,231,0.0,UNA BASURA MENOS....UN PERONIO MENOS !! MENSION DE HONOR A ESTE BUEN CIUDADANO!!.,https://www.lanacion.com.ar/2177450-atropello-mato-uno-ladrones-intento-asaltarlo-plena,rumiante,,Política,Atropelló y mató a uno de los ladrones que intentó asaltarlo en plena ruta 9,,,81,69
16973,False,20:46 01/10/2018,3.0,231,0.0,La Cámpora y Porota arden.,https://www.lanacion.com.ar/2177450-atropello-mato-uno-ladrones-intento-asaltarlo-plena,juanalacuerda,,Política,Atropelló y mató a uno de los ladrones que intentó asaltarlo en plena ruta 9,,,26,22
17059,True,18:32 01/10/2018,,231,2.0,"@The_Illuminator che, coincido en todo...pero lo último..hace 3 años que se fue la asentadora de villas!!! el gato no mejora la situación parece ser...ni hablar la chica maru..inútil como el manco.",https://www.lanacion.com.ar/2177450-atropello-mato-uno-ladrones-intento-asaltarlo-plena,raul6435,,Política,Atropelló y mató a uno de los ladrones que intentó asaltarlo en plena ruta 9,,,197,167
17188,True,23:12 01/10/2018,,233,0.0,"JUA JUA, 41 LA POROTA?",https://www.lanacion.com.ar/2177429-cuadernos-exsecretario-cristina-kirchner-declaro-como-arrepentido,Orvisflyrod,,Política,Órdenes presidenciales y traslado de valijas: la declaración del exsecretario de Cristina convertido en arrepentido,,,22,18
